duration,_type,ie_key,description,uploader,title,url,view_count,id
869,url,Youtube,,果籽,輪椅女設計師wfh自設50呎一人廚房 豬肉佬因腦腫瘤變失明廚神蒸魚炒菇冇失手 900呎花園高溫磚大花盤鋸底自砌炭爐燒雞 #百家廚房 #籽想好食─果籽 香港 Apple Daily,yd7gjsdRmrM,,yd7gjsdRmrM
312,url,Youtube,,果籽,平安夜商場狂播聖誕洗腦歌吸金 DONKI yuu聽到精神崩潰 心理學家指是耳蟲效應有方法自救#健康蘋台─果籽 香港 Apple Daily─原刊日期：20201223,rIahychP3Is,,rIahychP3Is
335,url,Youtube,,果籽,灣仔漢堡包—唯一港店Honbo入選全球最佳漢堡 傳統美式薯粉製脆包配扒房級牛漢堡 較連鎖店Five Guys套餐平$32 #籽想好食─果籽 香港 Apple Daily─原刊日期：20201223,19vWE32Qf6Y,,19vWE32Qf6Y
979,url,Youtube,,果籽,Honda S660詳測—好玩64匹最貴K-Car媲美大哥S2000 本田熱血操控易上手實用性0分 #CarMan─果籽 香港 Apple Daily─原刊日期：20201223,3jDt6P-X_tU,,3jDt6P-X_tU
167,url,Youtube,,果籽,Linksys Velop MX4200 Mesh Router路由器評測 WiFi 6技術快4倍、覆蓋率多50% #GadgetGuy─果籽 香港 Apple Daily─原刊日期：20201223,hrKLRAB3P9Q,,hrKLRAB3P9Q
228,url,Youtube,,果籽,聖誕寵物攝影—5個iPhone技巧在家影出影樓級寵物相  窗簾同座燈變多款igable佈景 #動物蘋台─果籽 香港 Apple Daily─原刊日期：20201223,VkLqDUt3nDM,,VkLqDUt3nDM
382,url,Youtube,,果籽,酒店員工大爆自助餐buffet中伏位！生蠔早一晚開殼鹽水過冷河扮新鮮 凍肉冷盤回收循環再用  #旅遊噏乜GO​ #籽想旅行—果籽 香港 Apple Daily—原刊日期：20201222,5vc5EGXc4uo,,5vc5EGXc4uo
441,url,Youtube,,果籽,香港漫畫家連奪 《少年Jump》手塚獎、日本國際漫畫賞 《魔廚》、《城寨誌異》作者訪問及內容介紹 #GadgetGuy—果籽 香港 Apple Daily,oDAjirD3gsA,,oDAjirD3gsA
287,url,Youtube,,果籽,居英廚師教煮英式聖誕大餐 必食火燒Christmas pudding 教你焗火雞嫩滑秘訣 #籽想旅行─果籽 香港 Apple Daily─原刊日期：20201223,GSkiG_M7NS8,,GSkiG_M7NS8
136,url,Youtube,,果籽,飲酒—冬天飲酒可暖身係錯覺 酒精令血管擴張流失熱力 飲過量或致低溫症 #健康蘋台—果籽 香港 Apple Daily—原刊日期：20201221,80WG91BEsP4,,80WG91BEsP4
269,url,Youtube,,果籽,老狗也可愛—甩牙老狗領養後再患胰臟瘤 主人不離不棄：怕佢老唔領養不如養機械狗 #動物蘋台─果籽 香港 Apple Daily─原刊日期：20191226,fBBjMsJcOZg,,fBBjMsJcOZg
193,url,Youtube,,果籽,多呷醋對健康利多於弊？ 營養師指只對糖尿病人有幫助 #健康蘋台─果籽 香港 Apple Daily─原刊日期：20200717,WHLSgQDbYMQ,,WHLSgQDbYMQ
1443,url,Youtube,,果籽,港女移民澳洲住山旮旯小鎮擠牛奶時薪$150 二人家庭住塔斯曼尼亞生活費年使27萬港紙 90後IT人技術移民年薪升幾倍想45歲前退休 #移民澳洲 #籽想旅行 果籽 香港 Apple Daily,UGfHLuoVY0Q,,UGfHLuoVY0Q
1093,url,Youtube,,果籽,香港人為女兒移民加拿大廿四孝老豆無悔由零開始 港人靠IT工申請永居租住三層獨立屋 前有線主持移居溫哥華政府資助4萬元養仔 #移民加拿大 #逃走他鄉的故事—果籽 香港 Apple Daily,ahJ_X3MvKf8,,ahJ_X3MvKf8
871,url,Youtube,,果籽,移民英國要重新學A至Z？必學英式商務英語貼士懶人包助糾正港式英語 英國10個難讀地名伯明翰諾域治易讀錯最怕講電話重口音 #學好英文 —果籽 香港 Apple Daily—原刊日期：202010,koA6nap0CIk,,koA6nap0CIk
1091,url,Youtube,,果籽,全港唯一臭豆腐女師傅「孤獨烈女」獨門醃法不授徒 落淚憶述母親患病多年痛苦離世：「最遺憾就係養佢唔到！」大班樓鹹魚混入港式臭豆腐 #臭豆腐 #籽想好食—果籽 香港 Apple Daily,QxL-khMhCw4,,QxL-khMhCw4
472,url,Youtube,,果籽,路透社前區域總監居港30年自資拍攝 出版本土野生物種圖鑑：「物種豐富多樣 香港是絕頂城市」 #動物蘋台—果籽 香港 Apple Daily—原刊日期：20201222,NL6ghgQSx-M,,NL6ghgQSx-M
564,url,Youtube,,果籽,Rubberband《每道微小》MV找本地動畫師創作 推介5套值得支持的本地動畫 #GadgetGuy 果籽 香港 Apple Daily,LJXjLc0QA5g,,LJXjLc0QA5g
535,url,Youtube,,果籽,行為治療師教你3招搞掂貓貓胡亂小便！貓貓在床亂小便主人花近1萬買床具 行為治療師憑小便時間拆解成因 #馴貓記 #動物蘋台─果籽 香港 Apple Daily─原刊日期：20201220,4Gdp2DQwQMk,,4Gdp2DQwQMk
676,url,Youtube,,果籽,揸住本田Honda Jazz RS鬥快入西貢！山路新清水灣道vs大老山隧道高速去西貢食海鮮 塞車快慢油耗話你知 #CarMan—果籽 香港 Apple Daily—原刊日期：20201222,FUTH4pBfvn0,,FUTH4pBfvn0
221,url,Youtube,,果籽,唔夠瞓壓力大易生痱滋 想好番千祈咪咬爆 補充維他命C先係上策？#健康蘋台─果籽 香港 Apple Daily─原刊日期：20200721,6kJXgXAoEHA,,6kJXgXAoEHA
307,url,Youtube,,果籽,武漢肺炎—醫生指細胞因子風暴與免疫力不相關 營養師建議食西蘭花藜麥抗疫 先平衡再增強免疫力#健康蘋台—果籽 香港 Apple Daily—原刊日期：20201222,1cmLK-r1V8s,,1cmLK-r1V8s
638,url,Youtube,,果籽,粉嶺本地遊 馬尾下圍舊時興旺街市只剩下50年老字號雜貨店 尋懷舊吹波膠 馬尾下村必食$47即炸黃金豬排飯 #遊嚐假期 #籽想旅行 果籽 香港 Apple Daily,q3EUOvd2Sf0,,q3EUOvd2Sf0
937,url,Youtube,,果籽,"香港銀行中層移民英國變餐廳侍應$12,000租三層獨立屋 社工移民失資歷患產後抑鬱半年 港人花6萬進修倫敦學做Barber #移民英國 #逃走他鄉的故事—果籽 香港 Apple Daily",OT-t3zMSbdY,,OT-t3zMSbdY
397,url,Youtube,,果籽,15歲女生患甲狀腺癌 留25厘米長手術疤痕仍樂觀面對 頸現無痛硬塊誤以為熱氣 #健康蘋台—果籽 香港 Apple Daily—原刊日期：20201221,K8NcQmRywU8,,K8NcQmRywU8
478,url,Youtube,,果籽,香港人移民加拿大見工反被兜售「買工」！索價42萬僱主擔保移民計劃隨時被遣返回國 #籽想旅行 果籽 香港 Apple Daily,q_3pF_kqld0,,q_3pF_kqld0
484,url,Youtube,,果籽,1.5米巨型蜥蜴長鬣蜥 體重13磅坐BB車外出散步 主人混身抓傷：「就算被牠虐待都開心！」 #動物百科 #動物蘋台─果籽 香港 Apple Daily─原刊日期：20201220,9BTDhHQIhUY,,9BTDhHQIhUY
384,url,Youtube,,果籽,CarMan揀2020必備聖誕禮物 MINI Cooper平治Benz保時捷Porsche富豪Volvo汽車精品 保暖衣物玩具仲有過癮電動Vespa #CarMan—果籽 香港 Apple Daily,bCXDhwMjYmg,,bCXDhwMjYmg
245,url,Youtube,,果籽,馬米高教你道歉除咗學林鄭月娥講「I do not feel guilty」以外 5句non-apology apology #專題─果籽香港 Apple Daily,Y37FqYdk6ts,,Y37FqYdk6ts
152,url,Youtube,,果籽,冬天靠洋葱穿衣法保暖 中醫提醒避免肩頸背被風吹 着羽絨都凍或屬氣血弱 #健康蘋台─果籽 香港 Apple Daily─原刊日期：20201220,AcuOquUl3w4,,AcuOquUl3w4
193,url,Youtube,,果籽,飲食陷阱：亂飲參類口服液隨時失眠 中醫建議兩類人啱飲每周最多3次 #健康蘋台─果籽 香港 Apple Daily─原刊日期：20200709,g8m8IthxWDs,,g8m8IthxWDs
536,url,Youtube,,果籽,In search of terrazzo craft at postwar architecture in Hong Kong #社區 | 人物─果籽 香港 Apple Daily,qbgq0SuwN-U,,qbgq0SuwN-U
674,url,Youtube,,果籽,元祖萬事得Mazda MX-5大戰$110機場快綫鬥快去機場！Flycation不如玩經典開篷小跑遊車河 #CarMan─果籽 香港 Apple Daily─原刊日期：20201213,e6-nh7k_Jq0,,e6-nh7k_Jq0
570,url,Youtube,,果籽,"聖誕燈飾大王帶睇尖東3大燈飾 難忘70年代匯豐恆生燈飾大戰 最多用85,000鎢絲燈膽 #香港拾遺遊 #專題─果籽 香港 Apple Daily─原刊日期：20201220",zAoHa4Lrj1I,,zAoHa4Lrj1I
536,url,Youtube,,果籽,屯門公路迷因版主現身 中大生曾因塞車考唔到試 巴士上整meme與網友圍爐 設計師陪朋友搭車畫返工地圖：「塞車可以好浪漫！」#專題─果籽 香港 Apple Daily─原刊日期：20201220,W6wP6B-Xr5s,,W6wP6B-Xr5s
676,url,Youtube,,果籽,介紹4款聖誕節必玩Board Game用視像通話玩實體桌遊！黑故事集＋璀璨寶石Marvel版＋印加寶藏＋言下之意 #GadgetGuy─果籽 香港 Apple Daily─原刊日期：20201220,u5tt3ou0qy8,,u5tt3ou0qy8
237,url,Youtube,,果籽,王宗堯為大渣哥當1日店長 負擔7位數官司費陷抑鬱邊緣 盼為大眾帶來力量：「藝人也談社會責任！」 #專題─果籽 香港 Apple Daily─原刊日期：20201220,ymIdu4_tTVE,,ymIdu4_tTVE
286,url,Youtube,,果籽,《Cyperpunk 2077》PS版退款下架 Pornhub刪除網站近8成影片 Google將刪除閒置2年以上的用戶內容 #GadgetGuy 果籽 香港 Apple Daily,e__PpTFqu0o,,e__PpTFqu0o
321,url,Youtube,,果籽,保時捷Porsche 550 Replica復刻版 拍賣價逾1000萬 神還原換上Skoda偈 激罕原裝真身 #CarMan─果籽 香港 Apple Daily─原刊日期：20201220,I-DzoNUgLqk,,I-DzoNUgLqk
197,url,Youtube,,果籽,輝瑞疫苗副作用貝爾氏麻痹症面癱程度衰過中風 患者口眼歪斜流口水兼失去味覺 #健康蘋台─果籽 香港 Apple Daily─原刊日期：20201220,ODOnxFS6-uE,,ODOnxFS6-uE
177,url,Youtube,,果籽,二十四節氣冬至—中醫推薦補暖羊肉湯增陽氣延緩衰老 示範按腳穴位提升脾肝腎氣 #健康蘋台─果籽 香港 Apple Daily─原刊日期：20201220,88qOnw454KY,,88qOnw454KY
179,url,Youtube,,果籽,5G知唔知：拆解5G致癌迷思 腫瘤科醫生：5G頻率高4G千倍仍遠低於致癌程度 #GadgetGuy─果籽 香港 Apple Daily─原刊日期：20200425,SfB0fcWMt0Q,,SfB0fcWMt0Q
414,url,Youtube,,果籽,"Retired Brit makes documentaries, runs bookshop in bid to preserve Hong Kong #社區 ─果籽 香港 Apple Daily",CuixGOdQK4U,,CuixGOdQK4U
408,url,Youtube,,果籽,工程師返工來回塞車5個鐘 決心由觀塘跑步過海返工到上環2年 收工再跑返屋企當練馬拉松：「見人塞紅隧最爽！」#專題 果籽 香港 Apple Daily,Ypth6lC5xro,,Ypth6lC5xro
547,url,Youtube,,果籽,香港根本就無本地手切牛肉 8年無食大陸肉主婦：「我個仔一食即腸胃炎！」 #香港食材 #籽想好食 果籽 Apple Daily 原刊日期：20190920,azIMVk2EDaQ,,azIMVk2EDaQ
2223,url,Youtube,,果籽,法國男東京遇港女追到香港學埋廣東話 港仔娶泰妹定居曼谷住二百呎蝸居  台女嫁港男住曼谷獨立屋嫌香港屈質 #非典型愛情 #專題─果籽 香港 Apple Daily─原刊日期：20180515,bU8IZvZerlI,,bU8IZvZerlI
2498,url,Youtube,,果籽,香港人移民英國創業實錄！倫敦開廣告公司分享創業求職心得 80後碩士生做廚師開小食檔賣雞蛋仔 寵物美容師做三年以上可開店  #英國創業實錄 #逃走他鄉的故事─果籽 香港 Apple Daily,_SUgLMwuBI0,,_SUgLMwuBI0
328,url,Youtube,,果籽,"本地豉油邊隻好？價錢相差93倍！盲試$208限量1,200支皇帝御用豉油與$8.9貼地生抽 連食家都估錯？ #專題 果籽 Apple Daily 原刊日期：20200505",92PD2FY2kbA,,92PD2FY2kbA
142,url,Youtube,,果籽,潮興紋髮際線營造鵝蛋臉 令額頭睇落低啲！皮膚科醫生提醒香港冇監管隨時受感染仲大鑊 #健康蘋台─果籽 香港 Apple Daily─原刊日期：20200524,_d5xXt6wrDE,,_d5xXt6wrDE
370,url,Youtube,,果籽,蒸焗爐一機搞掂自製聖誕Party Food食譜推介  簡單好味番薯曲奇 單骨雞翼 迷你Pizza #籽想好食─果籽 香港 Apple Daily─原刊日期：20201217,jnHHZ7DKK84,,jnHHZ7DKK84
334,url,Youtube,,果籽,一生人一次—阿根廷最美行山路線 2日1夜無導遊欣賞菲茨羅伊峰Mt. Fitz Roy絶景 #籽想旅行─果籽 香港 Apple Daily─原刊日期：20200304,ZgGk4oncUss,,ZgGk4oncUss
270,url,Youtube,,果籽,鮮食食譜—狗狗聖誕裝飾曲奇 有機菠菜南瓜口味狗仔最愛 #動物蘋台─果籽 香港 Apple Daily─原刊日期：20201216,saKBVaDfFqI,,saKBVaDfFqI
625,url,Youtube,,果籽,香港人花48億買水助養大陸省市 水源有動物遺體及雌激素：「呢個係政治水！」品水師月花$500就唔使飲東江水 #香港食材 #籽想好食 果籽 Apple Daily 原刊日期：20190921,nm8AN1VPjJE,,nm8AN1VPjJE
265,url,Youtube,,果籽,私家偵探行頭大哥踢爆！曾負責案件最後變成命案 唔係乜Job都接：「唔係想離婚唔好搵我！」#專題─果籽 香港 Apple Daily─原刊日期：20191012,7GEUkbURSeg,,7GEUkbURSeg
760,url,Youtube,,果籽,單親媽媽因駿洋邨成隔離營上樓夢碎 與女兒居天台屋 水喉生鏽敢飲水 30米外村民家中穿防護衣「出入都被警察問話，似坐監！」#專題 果籽 香港 Apple Daily 原刊日期：20200229,RpfKTllcFFg,,RpfKTllcFFg
1653,url,Youtube,,果籽,香港鴨洲村民乘28日船移民英國開餐廳日做16小時 90年代移民中產回流再出走 美籍港人移民二代舉家離開美國移居香港 #回流鄉港人 #籽想旅行 果籽 香港 Apple Daily,frqZuSLuv2U,,frqZuSLuv2U
188,url,Youtube,,果籽,蒸氣掛燙機比較推薦！800幾蚊價位比拼 正負零Plus Minus Zero勝在靚仔小巧 Philips8000贏可調蒸氣量兼長氣 #GadgetGuy 果籽 香港 Apple Daily,1-5fCXp0EgU,,1-5fCXp0EgU
1009,url,Youtube,,果籽,高達迷問答遊戲 你又識嘅幾多？高達40周年於12月19日在橫濱有1:1可動高達起動！#GadgetGuy 果籽 香港 Apple Daily,njYIkZOmbdQ,,njYIkZOmbdQ
400,url,Youtube,,果籽,用漫畫還原香港保衞戰 告訴你歷史博物館沒有說的事！壽臣山險被英軍炸平 日軍豬隊友曾誤闖英軍指揮部 港史愛好者以漫畫為歷史補白 #專題 果籽 香港 Apple Daily,2lenWykT7cs,,2lenWykT7cs
700,url,Youtube,,果籽,"$1,800聖誕租本田Honda N-One玩5日4夜！推介3個情侶遊車河勝地 遊汀九橋青馬觀景台 欣澳仲可以野餐！暖男專車載女友甜蜜談心 #CarMan 果籽 香港 Apple Daily",OuwchrNQNjs,,OuwchrNQNjs
166,url,Youtube,,果籽,中醫湯水食譜推介補腦安神湯增氣血改善睡眠質素 在家工作比返工仲辛苦 #健康蘋台—果籽 香港 Apple Daily—原刊日期：20200921,Iho10oJRGME,,Iho10oJRGME
165,url,Youtube,,果籽,細胞因子風暴靠類固醇抑制 沙士康復者骨枯後遺症會否重臨？ #健康蘋台 果籽 香港 Apple Daily,7DzL4HYQ5kw,,7DzL4HYQ5kw
551,url,Youtube,,果籽,大陸菜靠平壟斷93%市場 心臟病患者2年堅持食本地菜：「食落菜味完全唔同！」#香港食材 #籽想好食 果籽 Apple Daily 原刊日期：20190921,_ErPT_GFUJU,,_ErPT_GFUJU
495,url,Youtube,,果籽,直擊日本宅男與初音結婚後生活 花200萬搞婚禮為初音訂雙人床 曾受女同事欺負失意時遇上初音 妹妹和家人不支持：「她不會背叛我！」#籽想旅行 — 果籽 Apple Daily 原刊日期：20200217,xXXlpV7X3V4,,xXXlpV7X3V4
662,url,Youtube,,果籽,陳皮魚蛋抄襲風雲！37年歷史興利祥記魚蛋廠指 叁拾士多聯乘本地廠九記抄襲製陳皮魚蛋 九記：「我哋59年前已經做！」 #籽想好食 果籽 香港 Apple Daily,2w3WYuehfYQ,,2w3WYuehfYQ
429,url,Youtube,,果籽,32歲攝影師化身片石仔高手 最遠紀錄片80米彈40幾下 遠赴日本四國比賽兼走勻全港：「香港河會片中垃圾！」 #專題 果籽 香港 Apple Daily,KvKIiZk5R_A,,KvKIiZk5R_A
349,url,Youtube,,果籽,黎智英還柙令劉細良憶98年見工肥佬黎只顧睇字典 黎智英：「讀書帶給我最大的得着是尊嚴！」 #專題 果籽 香港 Apple Daily,83CwVfEe6zc,,83CwVfEe6zc
317,url,Youtube,,果籽,聖誕節入面嘅聖誕鹿到底係邊隻鹿？陪聖誕老人派禮物的竟然不是馴鹿？3大入選鹿種慢慢睇！#動物蘋台 果籽 香港 Apple Daily,pQ5sl-DSDLI,,pQ5sl-DSDLI
635,url,Youtube,,果籽,直擊香港本土製造聖誕手工少爺啤 走入黃竹坑生產工場睇釀製9部曲 推介聖誕飲咩Ale同Lager最好 #周末好去處 #社區 | 人物─果籽 香港 Apple Daily─原刊日期：20201216,HaJamMQGsnQ,,HaJamMQGsnQ
237,url,Youtube,,果籽,茶餐廳瑤柱蛋白炒飯原來肥過乾炒牛河！凍飲比熱野卡路里更高！營養師拆解茶餐廳食物卡路里陷阱 #健康蘋台 果籽 香港 Apple Daily,4BmxTqQ1rXA,,4BmxTqQ1rXA
602,url,Youtube,,果籽,25萬Volkswagen T-Cross 迷你SUV空間足性價比高 襯Tiffany Blue骨線車身年輕新手心心眼 #CarMan​ ─果籽 Apple Daily─原刊日期：20191021,z5SAleH35DY,,z5SAleH35DY
210,url,Youtube,,果籽,網絡保安：薯伯伯分享密碼管理術 查看賬號密碼有否外洩、二步認證設定教學 #GadgetGuy─果籽 香港 Apple Daily─原刊日期：20200708,2gj39qfzIQY,,2gj39qfzIQY
289,url,Youtube,,果籽,動物福利跟政治分不開 動物維權作家：人和動物是坐在同一條船上的 #動物蘋台—果籽 香港 Apple Daily—原刊日期：20190823,excBfPPBMr8,,excBfPPBMr8
325,url,Youtube,,果籽,減壓偏方｜CBD大麻二酚可止痛？ 醫生解構功效及副作用 記者試食：感覺有些飄忽 #健康蘋台 果籽 香港 Apple Daily,V-QIjHHz4mI,,V-QIjHHz4mI
1364,url,Youtube,,果籽,台灣宜蘭引入日本養殖技術重現60年代台灣香魚料理 半世紀老字號創敲蛋機秘製香辣茶葉蛋 傳說始創三星蔥蛋餅即搓即炸超酥軟 #果籽宜蘭 #籽想旅行合輯 #籽想旅行—果籽 香港 Apple Daily,2KEkNMyITXk,,2KEkNMyITXk
1740,url,Youtube,,果籽,4個異國人娶着個港女！港女瞞家人拍拖4年信埋伊斯蘭教 法男學廣東話追港女到香港 女義工戀印度男拖手都怕醜 #娶着個港女 #專題─果籽 香港 Apple Daily─原刊日期：20200503,gBfD71gZCSA,,gBfD71gZCSA
622,url,Youtube,,果籽,"26歲年輕夫妻結婚1年半拒租樓要分居 儲首期抽居屋 月花$2,000租酒店staycation二人世界：「租樓好似幫人供樓咁！」#社區｜人物 果籽 香港 Apple Daily",9Wzlwy39_OA,,9Wzlwy39_OA
2813,url,Youtube,,果籽,5種移民職業訓練班！水電工移民月入4萬 髮型師澳洲9成搵到工 記者實試30日護理課程 學完移民英國即有工開？#移民技藝班 #逃走他鄉的故事－果籽 香港Apple Daily—原刊日期：20200704,cCk6zRORWls,,cCk6zRORWls
351,url,Youtube,,果籽,嚴選12件2020白色Gadget聖誕禮物 真無線降噪耳機、相機、收音咪、鍵盤、滑鼠全部都有 #GadgetGuy─果籽 香港 Apple Daily─原刊日期：20201216,gq9bX5jALxA,,gq9bX5jALxA
315,url,Youtube,,果籽,日文漢字「祇園」、「道頓堀」原來一直讀錯？飛驒牛不是飛彈牛 Soko介紹日本景點意思和發音 #籽想旅行─果籽 香港 Apple Daily─原刊日期：20201216,YGxbc_Mc9sY,,YGxbc_Mc9sY
595,url,Youtube,,果籽,130萬奧迪Audi e-tron電動車 Sportback SUV型格線條加強續航力 鬥快輸畀Tesla最弊未有充電站 #CarMan─果籽 香港 Apple Daily─原刊日期：20201216,yrXfcWH1A48,,yrXfcWH1A48
957,url,Youtube,,果籽,"$6,000買Volvo XC90挑戰「殘車大改造」！全程記錄猛人合力翻新變靚啲 換胎兩邊完美Balance 鍍膜扮靚「新車一樣！」#Volvo大改造 #CarMan─果籽香港 Apple Daily",8jtG60FLq7Q,,8jtG60FLq7Q
